source,dedup_key,document_number,title,issue_organ,decision,confidence,a_kws,b_kws,c_kws,x_kws,snippet,avail_text_len,has_full_body,in_808,matched_rfn
gov,a13dff26a5826dfca7c33ddb8651a044ecf58d987c3f1eab08a0a957d403930e,N/A,临沧市南汀河保护管理条例,临沧市人民代表大会常务委员会,EXCLUDE,—,,,,,,58,False,False,
gov,6d6a6bce6a039c78011f7c530f59650de3cf3c043509a93d6adf7b708d5c81f5,N/A,最高人民法院关于审理仲裁司法审查案件若干问题的规定,最高人民法院,EXCLUDE,—,,,,,,63,False,False,
gov,0f29a978f222f146e274bfd71d93537da24a14e2a0a99035571f8f788ad9cb87,N/A,最高人民法院关于仲裁司法审查案件报核问题的有关规定,最高人民法院,EXCLUDE,—,,,,,,63,False,False,
gov,8549565cb0780a532194aed2c3c817319b8a7c2d2861db6b2433fb0d8d645f85,N/A,中华人民共和国环境保护税法实施条例,国务院,EXCLUDE,—,,,,,,52,False,False,
gov,140e2c984d8cd901f5e782171f0d266ce1e07503afee69fe2899180952ef3c1f,N/A,蚌埠市城市管理执法条例,蚌埠市人民代表大会常务委员会,EXCLUDE,—,,,,,,57,False,False,
gov,955f351a5a558ed43ac3799f2531b9b2ad82f082524bacb9658997a22488d2e5,N/A,黄山市徽州古建筑保护条例,黄山市人民代表大会常务委员会,EXCLUDE,—,,,,,,58,False,False,
gov,98b73431f7da66d7a490f1095dae4c28e9fa4f5267767f98db5cdc806bdad674,N/A,永州市城市市容和环境卫生管理条例,永州市人民代表大会常务委员会,EXCLUDE,—,,,,,,62,False,False,
gov,209cbe2c410f44ae2c3398080bd65fc1bed1c1b0379c6698ce3be45b02029d9b,N/A,规章制定程序条例,国务院,EXCLUDE,—,,,,,,43,False,False,
gov,2035e61506577aebc057991f775cb096ef9366290027d05c78bb15c29fb69a30,N/A,行政法规制定程序条例,国务院,EXCLUDE,—,,,,,,45,False,False,
gov,cafcd10436f91afc204d04e2501f329edd73b03351c690c36e932975eedeeb55,N/A,天津市公路管理条例,天津市人民代表大会常务委员会,EXCLUDE,—,,,,,,55,False,False,
gov,bf3d698a7d5d47adfd209dcb7fb2a8b793332bc2619e1e13ebfa15b94e80addc,N/A,天津市人民代表大会常务委员会关于天津市应税大气污染物和水污染物具体适用环境保护税税额的决定,天津市人民代表大会常务委员会,EXCLUDE,—,,,,,,91,False,False,
gov,3ab48e789f66a8cf58735186b0b00ff7b39b54a5ef4b9c23f5b920206c9d2365,N/A,天津市清洁生产促进条例,天津市人民代表大会常务委员会,EXCLUDE,—,,,,,,57,False,False,
gov,ef8f636c0b46f38f0e68b462c8c918bf7c1abfb8de27485fee243857a6692573,N/A,天津市人民代表大会常务委员会人事任免办法,天津市人民代表大会常务委员会,EXCLUDE,—,,,,,,66,False,False,
gov,1f6c389b6c89f890f71b913ae5082591de6b48e9535ea7601318f966af267614,N/A,天津市海洋环境保护条例,天津市人民代表大会常务委员会,EXCLUDE,—,,,,,,57,False,False,
gov,82d3eae0797cbed0d3360fedf9cf0572ad28850c21349c2391d2ffa29e82cc44,N/A,天津市水污染防治条例,天津市人民代表大会,EXCLUDE,—,,,,,,51,False,False,
gov,fc63fd99de2efc0fb4d770e896b18f3c3c8c8bbce975272e5c9a23329924eeeb,N/A,天津市大气污染防治条例,天津市人民代表大会,EXCLUDE,—,,,,,,52,False,False,
gov,cfefa31f38bf548fc9a68e58e5a2aa925358eeac0a65966e6b3dad83695ff3d8,N/A,天津市实施宪法宣誓制度办法,天津市人民代表大会常务委员会,EXCLUDE,—,,,,,,59,False,False,
gov,956bbee2f6563793bbe96cf148c26a01f1040dd223ca1c34cff01d9073384493,N/A,海南省人民代表大会常务委员会任免海南省监察委员会副主任、委员暂行办法,海南省人民代表大会常务委员会,EXCLUDE,—,,,,,,80,False,False,
gov,f5c3a1ba2bf67ad2bde6b39ea67f923e07ac66cf660a1224eb4e6ba46b1748b4,N/A,南京市献血条例,南京市人民代表大会常务委员会,EXCLUDE,—,,,,,,53,False,False,
gov,66b930c223f676a2a1dae9dd5448644740dc00bb33859b487a65f661d92ce68d,N/A,湘潭市历史建筑和历史文化街区保护条例,湘潭市人民代表大会常务委员会,EXCLUDE,—,,,,,,64,False,False,
gov,6dfd668e6ddfaa1d0f3e7100ecd1fb0f263a680550d45c922afd032a2b9bc4f3,N/A,梅州市客家围龙屋保护条例,梅州市人民代表大会常务委员会,EXCLUDE,—,,,,,,58,False,False,
gov,951788bf4476c7f27729b46ff996aef8947e2c2b7dd4a5b173a82ffef50bcda6,N/A,广西壮族自治区实施《中华人民共和国未成年人保护法》办法,广西壮族自治区人大常务委员会,EXCLUDE,—,,,,,,73,False,False,
gov,12c0367f4a9e31e036b499658cad8fa260bc62d8bf35e4ae0b1b191ba138f812,N/A,忻州市电动车管理条例,忻州市人民代表大会常务委员会,EXCLUDE,—,,,,,,56,False,False,
gov,d503deeb1ce26b7c65968edb204ab0a89dbf4e0ab7516ef34bd18f85b1997020,N/A,忻州市五台山风景名胜区条例,忻州市人民代表大会常务委员会,EXCLUDE,—,,,,,,59,False,False,
gov,77509cde3f046a54ceff7793725a49da54cdf2c7a0cc155ed0521a59a8da61da,N/A,辽阳市文明行为促进条例,辽阳市人民代表大会常务委员会,EXCLUDE,—,,,,,,57,False,False,
gov,163571a06162abd0f28f7a8f8729c6da8fc7dafbb007996a1fa79a15363f8370,N/A,辽阳市烟花爆竹销售燃放管理条例,辽阳市人民代表大会常务委员会,EXCLUDE,—,,,,,,61,False,False,
gov,6c0c9d30bd83700af1850f58e573db958592786b3f6580a494d83fdc207f49ea,N/A,襄阳市农村生活垃圾治理条例,襄阳市人民代表大会常务委员会,EXCLUDE,—,,,,,,59,False,False,
gov,05d57911c26b81786d7a21400c16459419b60247cb1264fb1d55ec2615fc9fd4,N/A,衡阳市城市市容和环境卫生管理条例,衡阳市人民代表大会常务委员会,EXCLUDE,—,,,,,,62,False,False,
gov,5dab740d667ebbe22ae9ecb97dc368edec652577b565c37a60d0d223cf388f09,N/A,忻州市电动车管理条例,忻州市人民代表大会常务委员会,EXCLUDE,—,,,,,,56,False,False,
gov,ad1e7a25e0e45b6c4adfaecb54071638fb72b6191da7bc3e8468e1a80c9c60b1,N/A,晋中市电梯安全条例,晋中市人民代表大会常务委员会,EXCLUDE,—,,,,,,55,False,False,
gov,a0eafe7d1d63a7e57676160eb6d767f3d5632c179a3046f0b08f867e0d9c203c,N/A,葫芦岛市殡葬管理条例,葫芦岛市人民代表大会常务委员会,EXCLUDE,—,,,,,,57,False,False,
gov,bccb76e2f1d8c0f86c6225853f987a2bf5f69e7ba5388b74f2a1f1658046ce38,N/A,葫芦岛市城市市容和环境卫生管理条例,葫芦岛市人民代表大会常务委员会,EXCLUDE,—,,,,,,64,False,False,
gov,362f98bc1a540fbcc6bae3e83e3a78d762446e3702b3cf63872ac5fec9cbc177,N/A,盐城市城乡规划条例,盐城市人民代表大会常务委员会,EXCLUDE,—,,,,,,55,False,False,
gov,e7ade36ca1fb3c0c186c49df41cf383009710ae1e5390d352057af2a65cf9747,N/A,舟山市文明行为促进条例,舟山市人民代表大会常务委员会,EXCLUDE,—,,,,,,57,False,False,
gov,96ec39f2de705979f0de5716e05f6633d755a5a94127a17cc6c66637c4cf68b3,N/A,宁波市城市绿化条例,宁波市人民代表大会常务委员会,EXCLUDE,—,,,,,,55,False,False,
gov,15aee57f2e12938ebd7ce3ce014c7e9c55ace650b8a5881bdd83d662ed6d9d08,N/A,丽水市饮用水水源保护条例,丽水市人民代表大会常务委员会,EXCLUDE,—,,,,,,58,False,False,
gov,a8f3bee8ea4576491fb91934dbe37cda75d02b2ce0949c75cc3114998ced296a,N/A,广州市湿地保护规定,广州市人民代表大会常务委员会,EXCLUDE,—,,,,,,55,False,False,
gov,2ec998d11bd2e63316cf1497d706e13c08357659bf70859b8f429d8fbd64da0e,N/A,本溪市人参产业发展条例,本溪市人民代表大会常务委员会,EXCLUDE,—,,,,,,57,False,False,
gov,55b1b804901259bc2bb958008a28120a9f9ef60dd15edd9b3ce4aa810c8c2918,N/A,宁波市韭山列岛海洋生态自然保护区条例,宁波市人民代表大会常务委员会,EXCLUDE,—,,,,,,64,False,False,
gov,609c1ffa321a48f3767d0910e5b540d69c16de8d8053678fd721dbc44b1773b5,N/A,宁波市荣誉市民条例,宁波市人民代表大会常务委员会,EXCLUDE,—,,,,,,55,False,False,
gov,950339c4e1ef996d1e137c7266399bbad0eaf526e34a3892cd15b3943a298a88,N/A,苏州国家历史文化名城保护条例,苏州市人民代表大会常务委员会,EXCLUDE,—,,,,,,60,False,False,
gov,d1b635f95aa0c0dd8eacab65efae82a8a666ded165aa2a977d4e4b1b72c2c1ef,N/A,淮安市文物保护条例,淮安市人民代表大会常务委员会,EXCLUDE,—,,,,,,55,False,False,
gov,726b3519c7fcfc2c70e24d7e93f39b57b48fa07eeef33cb510f152e451634504,N/A,泰州市道路交通安全条例,泰州市人民代表大会常务委员会,EXCLUDE,—,,,,,,57,False,False,
gov,4efbd6125b52755c3fe50b0d1cbf925caf0fa8227fc09f3dae312e9c38921dcb,N/A,台州市电梯安全管理规定,台州市人民代表大会常务委员会,EXCLUDE,—,,,,,,57,False,False,
gov,f5ab5fe90898a511f24ceaa2e2a31d2d3c0cb5c0d5ae36d78b7645f41500b82d,N/A,上饶市城市管理条例,上饶市人民代表大会常务委员会,EXCLUDE,—,,,,,,55,False,False,
gov,41ab0602f8e027b6def2d168f105534d38c2346f08da05c01359195b4eabbba2,N/A,益阳市安化黑茶文化遗产保护条例,益阳市人民代表大会常务委员会,EXCLUDE,—,,,,,,61,False,False,
gov,39cfdb929cd15c77f7bb0de25391ee86ba3b1b9eb987d7d4085724ef41d3c82c,N/A,内江市甜城湖保护条例,内江市人民代表大会常务委员会,EXCLUDE,—,,,,,,56,False,False,
gov,c89776c4841dbf20ec16ec7c8f9ac88488f0cb6d2ab077f643d3abbadafeefdd,N/A,临汾市旅游资源保护和开发办法,临汾市人民代表大会常务委员会,EXCLUDE,—,,,,,,60,False,False,
gov,8503f8b2bce7d5b766b2f521775523991e84283bb3b2030559c5ad31a291dd45,N/A,临汾市燃煤污染防治规定,临汾市人民代表大会常务委员会,EXCLUDE,—,,,,,,57,False,False,
gov,7db2a7bedfc515de6688acad5d4d4e93d354da457d949ca8acc7782ea922a924,N/A,吕梁市扬尘污染防治条例,吕梁市人民代表大会常务委员会,EXCLUDE,—,,,,,,57,False,False,
gov,016de428ecbbddac937a6803fd5048688483163873c8983ab537766524959c08,N/A,白山市城市环境卫生责任区管理条例,白山市人民代表大会常务委员会,EXCLUDE,—,,,,,,62,False,False,
gov,b93a56cb3f4ebb6815ddcc8f59991093b912aac53ee6ddadc061e74f71032490,N/A,南京市旅游条例,南京市人民代表大会常务委员会,EXCLUDE,—,,,,,,53,False,False,
gov,a7ae4b7bb07e52fd61d2957ff260560552bc95b9b8eddd1d5ddc8e45dc49532d,N/A,南京市排水条例,南京市人民代表大会常务委员会,EXCLUDE,—,,,,,,53,False,False,
gov,ce357876d61efbc59f9fd249b8b4bc9570d25412b4725d3e3226f917ea9d8bc1,N/A,连云港市滨海湿地保护条例,连云港市人民代表大会常务委员会,EXCLUDE,—,,,,,,59,False,False,
gov,229fa3df78fafe1c147be5f1d53a1f7d9d7f5d92fe23290105916e205802fbba,N/A,衢州市城市绿化条例,衢州市人民代表大会常务委员会,EXCLUDE,—,,,,,,55,False,False,
gov,abfee29e6ac733df3f359acbaedafdbd12c04373da23ab947535247676817e8a,N/A,衢州市信安湖保护条例,衢州市人民代表大会常务委员会,EXCLUDE,—,,,,,,56,False,False,
gov,21730d595b4788f7430d24467d6ad5884e91e3eea23239a8d388d0c48f81819c,N/A,宜昌市黄柏河流域保护条例,宜昌市人民代表大会常务委员会,EXCLUDE,—,,,,,,58,False,False,
gov,cfa69fc7986981d8c5512766de599b0184075214bf63262fd4d36d4956136dbf,N/A,百色市农贸市场管理条例,百色市人民代表大会常务委员会,EXCLUDE,—,,,,,,57,False,False,
gov,71c90a46cf7c096be5af83e4f74a67a9c904d6e3f605b8138f4ae69c6888d919,N/A,鄂尔多斯市城市园林绿化条例,鄂尔多斯市人民代表大会常务委员会,EXCLUDE,—,,,,,,61,False,False,
gov,c9827b2bdef82a0baec5e462527020efac338cc30732652ae1b3d4e08821e00c,N/A,徐州市旅游条例,徐州市人民代表大会常务委员会,EXCLUDE,—,,,,,,53,False,False,
gov,36f1ab8bf9c631d01d7e643b2c3e9abfe6be3435844a3715cf9466c68b2daa73,N/A,昆明市城乡规划条例,昆明市人民代表大会常务委员会,EXCLUDE,—,,,,,,55,False,False,
gov,30df277aad49f9ce12990cff51a80b0f64be549ba2f15bc66f1f8a7eef02d738,N/A,昆明市气象灾害防御条例,昆明市人民代表大会常务委员会,EXCLUDE,—,,,,,,57,False,False,
gov,cfee5c8a3e3e668b82686cf4afdc530698ea7a2f735a421da00f070b2cfa4ddb,N/A,最高人民法院关于审理医疗损害责任纠纷案件适用法律若干问题的解释,最高人民法院,EXCLUDE,—,,,,,,69,False,False,
gov,2762fd7f6d884af74e898e5c7196f159c69e6ebb07fba373b5a25f6926035ab6,N/A,晋城市公共交通条例,晋城市人民代表大会常务委员会,EXCLUDE,—,,,,,,55,False,False,
gov,3464d5ccc5d3afa5735b887a3ab96f5b47f7526950535a9acde04494a0227a1d,N/A,大同市散装水泥和预拌混凝土管理条例,大同市人民代表大会常务委员会,EXCLUDE,—,,,,,,63,False,False,
gov,d4a9692888be801761c468ea3d15fff5736e9b72ef3ba5ce5dc7adb3deecba4d,N/A,通化市燃放烟花爆竹安全管理条例,通化市人民代表大会常务委员会,EXCLUDE,—,,,,,,61,False,False,
gov,038b26c3e154c9cf4b98fe39c24ed2c738eee378f6fe682dfa31cac30de4d994,N/A,常州市电梯安全管理条例,常州市人民代表大会常务委员会,EXCLUDE,—,,,,,,57,False,False,
gov,5e53324230bdc6bdd35e0c06a7d8f12fceffa3d8244a684b94ed952f0a51941c,N/A,湘西土家族苗族自治州浦市历史文化名镇保护管理条例,湘西土家族苗族自治州人大常务委员会,EXCLUDE,—,,,,,,73,False,False,
gov,6742ea719a82cdf0dc05d099c873e6440556e96665d3b746dd3c3abbb71afd08,N/A,深圳市节约用水条例,深圳市人民代表大会常务委员会,EXCLUDE,—,,,,,,55,False,False,
gov,6e585e81e63a28d51e63cb0671c3d1feb8257469e97b2f0cc1e6814813c9bdd7,N/A,深圳市燃气条例,深圳市人民代表大会常务委员会,EXCLUDE,—,,,,,,53,False,False,
gov,aabfb2e1ca8a9b9fe58dd5605063462f5d8b2d43332856515e0af6156ee063f0,N/A,防城港市城市市容和环境卫生管理条例,防城港市人民代表大会常务委员会,EXCLUDE,—,,,,,,64,False,False,
gov,7f8fd00f117c97181373b4118b6c50ac9777cd9854cf390aa7f936f6f91f4da6,N/A,眉山市集中式饮用水水源地保护条例,眉山市人民代表大会常务委员会,EXCLUDE,—,,,,,,62,False,False,
gov,ae44161dde5cd657378116005971e5a4b90ec21aa519fd9ae991aad551671293,N/A,克拉玛依市养犬管理条例,克拉玛依市人民代表大会常务委员会,EXCLUDE,—,,,,,,59,False,False,
gov,5e9d2bab60d90848aeb4f3df30462f3847a6df07eaa69b6f8cf97ebe7958b7e8,N/A,深圳市排水条例,深圳市人民代表大会常务委员会,EXCLUDE,—,,,,,,53,False,False,
gov,d09cd92292a9619af8c83dfbab0d818d284eb06a8df1a9a12f5f7f3bba4f3306,N/A,延边朝鲜族自治州城市饮用水水源环境保护条例,延边朝鲜族自治州人民代表大会,EXCLUDE,—,,,,,,67,False,False,
gov,c18ab588c039b4914f9b63e11e1a3e8bf5944c193149d33b1da80cada5a76826,N/A,深圳市人民代表大会常务委员会关于修改《深圳市排水条例》的决定,深圳市人民代表大会常务委员会,EXCLUDE,—,,,,,,80,False,False,
gov,e94a31ca1cec187620353e5b0ba65196d282f8a5ae02c884ed9d1e677d23d34a,N/A,四平市爱国卫生条例,四平市人民代表大会常务委员会,EXCLUDE,—,,,,,,55,False,False,
gov,789ec026071ace2744d0a612c6451196890883ab079710c2c8f2d699fcdcf8f2,N/A,镇江市长江岸线资源保护条例,镇江市人民代表大会常务委员会,EXCLUDE,—,,,,,,59,False,False,
gov,2228602402ebe92e9d4a864035bdacd443874a664b51d5dcc450d874812e6901,N/A,杭州市城乡规划条例,杭州市人民代表大会常务委员会,EXCLUDE,—,,,,,,55,False,False,
gov,0cd5140c7b53867cd5bda8aa59283024afaa5f48400474063880ea06df436437,N/A,杭州市机动车驾驶员培训管理条例,杭州市人民代表大会常务委员会,EXCLUDE,—,,,,,,61,False,False,
gov,3cba51036f5723a5bda7180fb8c94d00fff047aa50188a3cfaac32361ac7ca6a,N/A,河南省人民代表大会常务委员会关于环境保护税我省适用税额和应税污染物项目数的决定,河南省人民代表大会常务委员会,EXCLUDE,—,,,,,,85,False,False,
gov,c9d22cf21cba7c1882c5947e1f77e0b9371f47266d06cce7b6f61d3730018c46,N/A,河南省大气污染防治条例,河南省人民代表大会常务委员会,EXCLUDE,—,,,,,,57,False,False,
gov,f18a2fc20f975d16110c1490216c617fa76585c6b254933fa454122c63e96e5e,N/A,福州市闽江河口湿地自然保护区管理办法,福州市人民代表大会常务委员会,EXCLUDE,—,,,,,,64,False,False,
gov,7e2eae6eb58dcabb5c70dc27fa3336dddceaab4c8c1425db748aaf36100d8422,N/A,九江市城市市容管理条例,九江市人民代表大会常务委员会,EXCLUDE,—,,,,,,57,False,False,
gov,c2dab53e931870e4fdf8f92b868ac40c300769d50ea2a67bce340af041bfb954,N/A,清远市城市市容和环境卫生管理条例,清远市人民代表大会常务委员会,EXCLUDE,—,,,,,,62,False,False,
gov,2f19447df8eb6bf3090983c0fa132f1c4135b36741e288da2d6b33fcfad29bf7,N/A,温州市危险住宅处置规定,温州市人民代表大会常务委员会,EXCLUDE,—,,,,,,57,False,False,
gov,b63732ef5cd02255b9b9f24df5c68d276d163185dc8ef11b04b85c58f14bde2e,N/A,温州市城市绿化条例,温州市人民代表大会常务委员会,EXCLUDE,—,,,,,,55,False,False,
gov,a638917ed1581c7144fa5c0374aea7a47b56066d115a1b3ee91854c4bca78368,N/A,赣州市城市管理条例,赣州市人民代表大会常务委员会,EXCLUDE,—,,,,,,55,False,False,
gov,4fa237d4ccda5ed714171145f5184313574c8609b3e32e60ef783dcf635203f7,N/A,宜宾市翠屏山保护条例,宜宾市人民代表大会常务委员会,EXCLUDE,—,,,,,,56,False,False,
gov,5bc1e85840a456dc4f1f64aa52465e3a5004a3c672ee948208a0dd561cd8f1fd,N/A,苏州市古城墙保护条例,苏州市人民代表大会常务委员会,EXCLUDE,—,,,,,,56,False,False,
gov,47b0ed10f569ccbf152313c06b2224f3db3932ef26844b87baf1beb24f9d161e,N/A,南昌市历史文化名城保护条例,南昌市人民代表大会常务委员会,EXCLUDE,—,,,,,,59,False,False,
gov,300ff5d015a232778070e75b39eccef3a8716581346480c780d95de655ad45f8,N/A,吉安市城市市容和环境卫生管理条例,吉安市人民代表大会常务委员会,EXCLUDE,—,,,,,,62,False,False,
gov,36f527414e1ebe79dc520b879a797de93e362e200879261d9e09a61addaaad0d,N/A,东营市城乡规划条例,东营市人民代表大会常务委员会,EXCLUDE,—,,,,,,55,False,False,
gov,fef58f97075ee9053066f3018d8413d49d7094138fae8c5ce2e256615fa0f145,N/A,攀枝花市城市绿化条例,攀枝花市人民代表大会常务委员会,EXCLUDE,—,,,,,,57,False,False,
gov,559809934f779960ec24c87aa189b97c0dab463b4568b977266a472b52586e04,N/A,巴中市红军文物保护条例,巴中市人民代表大会常务委员会,EXCLUDE,—,,,,,,57,False,False,
gov,cdcc8a5768841d37f6e8a959813fc2cd78356707ecce6c6084326f3c3d2a1ccf,N/A,巴中市城市道路交通秩序管理条例,巴中市人民代表大会常务委员会,EXCLUDE,—,,,,,,61,False,False,
gov,e2109b37297173056b42d642b75f23d925942a3cf8ae7e83a6f9008bcab6616d,N/A,玉溪市城镇绿化条例,玉溪市人民代表大会常务委员会,EXCLUDE,—,,,,,,55,False,False,
gov,92c8132577c28fe6d522a11ded3d65c91f1e8414ab7d9f8a72f3e80bd2ae81ef,N/A,太原市电动自行车管理条例,太原市人民代表大会常务委员会,EXCLUDE,—,,,,,,58,False,False,
gov,c71f8073489c594645d0d8b25848df72c7b587f2d380ebd375645ae1af1c5967,N/A,太原市建筑废弃物管理条例,太原市人民代表大会常务委员会,EXCLUDE,—,,,,,,58,False,False,
gov,9a3070f7a9f26339e95b341fbbb45a3c73c1ea974956243b76090275a966eef7,N/A,太原市文明行为促进条例,太原市人民代表大会常务委员会,EXCLUDE,—,,,,,,57,False,False,
gov,38cb2bc10cbc9a231bfc86977fc39daada07ef03fb3e811226761fcb9760149a,N/A,太原市晋祠保护条例,太原市人民代表大会常务委员会,EXCLUDE,—,,,,,,55,False,False,
gov,c3ed8710bc087ad00d1dd7d5deff200e2361079a1699267f4d0a0adaadad2cf1,N/A,太原市艾滋病性病防治条例,太原市人民代表大会常务委员会,EXCLUDE,—,,,,,,58,False,False,
